datetime,station,hour,day,month,year,day_of_week,is_weekend,no2,no,nox,pm10,pm2.5,no2_h-1,no_h-1,nox_h-1,pm10_h-1,pm2.5_h-1
2024-06-08 05:00:00,mc124,05,8.0,6.0,2024.0,5.0,1.0,30.0,6.0,40.0,31.0,23.0,35.0,4.0,42.0,33.0,24.0
2024-06-08 06:00:00,mc124,06,8.0,6.0,2024.0,5.0,1.0,33.0,27.0,75.0,32.0,23.0,30.0,6.0,40.0,31.0,23.0
2024-06-08 07:00:00,mc124,07,8.0,6.0,2024.0,5.0,1.0,32.0,26.0,72.0,33.0,23.0,33.0,27.0,75.0,32.0,23.0
2024-06-08 08:00:00,mc124,08,8.0,6.0,2024.0,5.0,1.0,25.0,16.0,50.0,35.0,24.0,32.0,26.0,72.0,33.0,23.0
2024-06-08 09:00:00,mc124,09,8.0,6.0,2024.0,5.0,1.0,25.0,11.0,41.0,32.0,21.0,25.0,16.0,50.0,35.0,24.0
2024-06-08 10:00:00,mc124,10,8.0,6.0,2024.0,5.0,1.0,21.0,9.0,35.0,27.0,16.0,25.0,11.0,41.0,32.0,21.0
2024-06-08 11:00:00,mc124,11,8.0,6.0,2024.0,5.0,1.0,18.0,6.0,28.0,25.0,15.0,21.0,9.0,35.0,27.0,16.0
2024-06-08 12:00:00,mc124,12,8.0,6.0,2024.0,5.0,1.0,17.0,5.0,26.0,24.0,13.0,18.0,6.0,28.0,25.0,15.0
2024-06-08 13:00:00,mc124,13,8.0,6.0,2024.0,5.0,1.0,20.0,7.0,31.0,21.0,12.0,17.0,5.0,26.0,24.0,13.0
2024-06-08 14:00:00,mc124,14,8.0,6.0,2024.0,5.0,1.0,19.0,7.0,30.0,24.0,11.0,20.0,7.0,31.0,21.0,12.0
2024-06-08 15:00:00,mc124,15,8.0,6.0,2024.0,5.0,1.0,17.0,6.0,27.0,30.0,12.0,19.0,7.0,30.0,24.0,11.0
2024-06-08 16:00:00,mc124,16,8.0,6.0,2024.0,5.0,1.0,21.0,7.0,33.0,30.0,11.0,17.0,6.0,27.0,30.0,12.0
2024-06-08 17:00:00,mc124,17,8.0,6.0,2024.0,5.0,1.0,21.0,7.0,31.0,29.0,11.0,21.0,7.0,33.0,30.0,11.0
2024-06-08 18:00:00,mc124,18,8.0,6.0,2024.0,5.0,1.0,25.0,9.0,38.0,21.0,10.0,21.0,7.0,31.0,29.0,11.0
2024-06-08 19:00:00,mc124,19,8.0,6.0,2024.0,5.0,1.0,28.0,13.0,48.0,21.0,11.0,25.0,9.0,38.0,21.0,10.0
2024-06-08 20:00:00,mc124,20,8.0,6.0,2024.0,5.0,1.0,27.0,10.0,41.0,19.0,10.0,28.0,13.0,48.0,21.0,11.0
2024-06-08 21:00:00,mc124,21,8.0,6.0,2024.0,5.0,1.0,32.0,12.0,51.0,20.0,11.0,27.0,10.0,41.0,19.0,10.0
2024-06-08 22:00:00,mc124,22,8.0,6.0,2024.0,5.0,1.0,30.0,9.0,44.0,23.0,14.0,32.0,12.0,51.0,20.0,11.0
2024-06-08 23:00:00,mc124,23,8.0,6.0,2024.0,5.0,1.0,31.0,11.0,49.0,23.0,14.0,30.0,9.0,44.0,23.0,14.0
2024-06-09 00:00:00,mc124,00,9.0,6.0,2024.0,6.0,1.0,15.0,5.0,23.0,24.0,14.0,31.0,11.0,49.0,23.0,14.0
2024-06-09 01:00:00,mc124,01,9.0,6.0,2024.0,6.0,1.0,10.0,4.0,16.0,23.0,10.0,15.0,5.0,23.0,24.0,14.0
2024-06-09 02:00:00,mc124,02,9.0,6.0,2024.0,6.0,1.0,7.0,2.0,10.0,10.0,6.0,10.0,4.0,16.0,23.0,10.0
2024-06-09 03:00:00,mc124,03,9.0,6.0,2024.0,6.0,1.0,8.0,5.0,15.0,8.0,5.0,7.0,2.0,10.0,10.0,6.0
2024-06-09 04:00:00,mc124,04,9.0,6.0,2024.0,6.0,1.0,7.0,4.0,14.0,9.0,6.0,8.0,5.0,15.0,8.0,5.0
2024-06-09 05:00:00,mc124,05,9.0,6.0,2024.0,6.0,1.0,7.0,2.0,9.0,11.0,7.0,7.0,4.0,14.0,9.0,6.0
2024-06-09 06:00:00,mc124,06,9.0,6.0,2024.0,6.0,1.0,7.0,2.0,10.0,10.0,6.0,7.0,2.0,9.0,11.0,7.0
2024-06-09 07:00:00,mc124,07,9.0,6.0,2024.0,6.0,1.0,5.0,2.0,8.0,10.0,6.0,7.0,2.0,10.0,10.0,6.0
2024-06-09 08:00:00,mc124,08,9.0,6.0,2024.0,6.0,1.0,6.0,3.0,10.0,10.0,7.0,5.0,2.0,8.0,10.0,6.0
2024-06-09 09:00:00,mc124,09,9.0,6.0,2024.0,6.0,1.0,8.0,5.0,16.0,13.0,9.0,6.0,3.0,10.0,10.0,7.0
2024-06-09 10:00:00,mc124,10,9.0,6.0,2024.0,6.0,1.0,9.0,5.0,17.0,12.0,7.0,8.0,5.0,16.0,13.0,9.0
2024-06-09 11:00:00,mc124,11,9.0,6.0,2024.0,6.0,1.0,9.0,6.0,19.0,11.0,7.0,9.0,5.0,17.0,12.0,7.0
2024-06-09 12:00:00,mc124,12,9.0,6.0,2024.0,6.0,1.0,13.0,10.0,29.0,12.0,7.0,9.0,6.0,19.0,11.0,7.0
2024-06-09 13:00:00,mc124,13,9.0,6.0,2024.0,6.0,1.0,15.0,11.0,32.0,12.0,7.0,13.0,10.0,29.0,12.0,7.0
2024-06-09 14:00:00,mc124,14,9.0,6.0,2024.0,6.0,1.0,16.0,11.0,33.0,12.0,7.0,15.0,11.0,32.0,12.0,7.0
2024-06-09 15:00:00,mc124,15,9.0,6.0,2024.0,6.0,1.0,20.0,15.0,42.0,11.0,6.0,16.0,11.0,33.0,12.0,7.0
2024-06-09 16:00:00,mc124,16,9.0,6.0,2024.0,6.0,1.0,18.0,13.0,38.0,11.0,6.0,20.0,15.0,42.0,11.0,6.0
2024-06-09 17:00:00,mc124,17,9.0,6.0,2024.0,6.0,1.0,18.0,12.0,35.0,11.0,6.0,18.0,13.0,38.0,11.0,6.0
2024-06-09 18:00:00,mc124,18,9.0,6.0,2024.0,6.0,1.0,19.0,13.0,39.0,11.0,6.0,18.0,12.0,35.0,11.0,6.0
2024-06-09 19:00:00,mc124,19,9.0,6.0,2024.0,6.0,1.0,22.0,13.0,42.0,11.0,7.0,19.0,13.0,39.0,11.0,6.0
2024-06-09 20:00:00,mc124,20,9.0,6.0,2024.0,6.0,1.0,22.0,11.0,39.0,13.0,8.0,22.0,13.0,42.0,11.0,7.0
2024-06-09 21:00:00,mc124,21,9.0,6.0,2024.0,6.0,1.0,28.0,13.0,48.0,12.0,7.0,22.0,11.0,39.0,13.0,8.0
2024-06-09 22:00:00,mc124,22,9.0,6.0,2024.0,6.0,1.0,33.0,19.0,62.0,13.0,7.0,28.0,13.0,48.0,12.0,7.0
2024-06-09 23:00:00,mc124,23,9.0,6.0,2024.0,6.0,1.0,34.0,5.0,42.0,17.0,8.0,33.0,19.0,62.0,13.0,7.0
2024-06-10 00:00:00,mc124,00,10.0,6.0,2024.0,0.0,0.0,37.0,6.0,47.0,18.0,9.0,34.0,5.0,42.0,17.0,8.0
2024-06-10 01:00:00,mc124,01,10.0,6.0,2024.0,0.0,0.0,23.0,4.0,29.0,14.0,8.0,37.0,6.0,47.0,18.0,9.0
2024-06-10 02:00:00,mc124,02,10.0,6.0,2024.0,0.0,0.0,15.0,2.0,19.0,15.0,9.0,23.0,4.0,29.0,14.0,8.0
2024-06-10 03:00:00,mc124,03,10.0,6.0,2024.0,0.0,0.0,12.0,3.0,16.0,17.0,10.0,15.0,2.0,19.0,15.0,9.0
2024-06-10 04:00:00,mc124,04,10.0,6.0,2024.0,0.0,0.0,13.0,5.0,22.0,20.0,10.0,12.0,3.0,16.0,17.0,10.0
2024-06-10 05:00:00,mc124,05,10.0,6.0,2024.0,0.0,0.0,17.0,8.0,30.0,21.0,11.0,13.0,5.0,22.0,20.0,10.0
2024-06-10 06:00:00,mc124,06,10.0,6.0,2024.0,0.0,0.0,45.0,31.0,91.0,26.0,13.0,17.0,8.0,30.0,21.0,11.0
2024-06-10 07:00:00,mc124,07,10.0,6.0,2024.0,0.0,0.0,48.0,43.0,113.0,28.0,13.0,45.0,31.0,91.0,26.0,13.0
2024-06-10 08:00:00,mc124,08,10.0,6.0,2024.0,0.0,0.0,36.0,29.0,80.0,28.0,14.0,48.0,43.0,113.0,28.0,13.0
2024-06-10 09:00:00,mc124,09,10.0,6.0,2024.0,0.0,0.0,36.0,36.0,90.0,25.0,12.0,36.0,29.0,80.0,28.0,14.0
2024-06-10 10:00:00,mc124,10,10.0,6.0,2024.0,0.0,0.0,33.0,32.0,83.0,19.0,9.0,36.0,36.0,90.0,25.0,12.0
2024-06-10 11:00:00,mc124,11,10.0,6.0,2024.0,0.0,0.0,29.0,25.0,67.0,16.0,8.0,33.0,32.0,83.0,19.0,9.0
2024-06-10 12:00:00,mc124,12,10.0,6.0,2024.0,0.0,0.0,27.0,24.0,63.0,15.0,7.0,29.0,25.0,67.0,16.0,8.0
2024-06-10 13:00:00,mc124,13,10.0,6.0,2024.0,0.0,0.0,33.0,27.0,74.0,20.0,9.0,27.0,24.0,63.0,15.0,7.0
2024-06-10 14:00:00,mc124,14,10.0,6.0,2024.0,0.0,0.0,34.0,24.0,71.0,21.0,10.0,33.0,27.0,74.0,20.0,9.0
2024-06-10 15:00:00,mc124,15,10.0,6.0,2024.0,0.0,0.0,38.0,31.0,85.0,23.0,11.0,34.0,24.0,71.0,21.0,10.0
2024-06-10 16:00:00,mc124,16,10.0,6.0,2024.0,0.0,0.0,45.0,36.0,100.0,24.0,11.0,38.0,31.0,85.0,23.0,11.0
2024-06-10 17:00:00,mc124,17,10.0,6.0,2024.0,0.0,0.0,44.0,36.0,99.0,25.0,12.0,45.0,36.0,100.0,24.0,11.0
2024-06-10 18:00:00,mc124,18,10.0,6.0,2024.0,0.0,0.0,45.0,28.0,88.0,22.0,10.0,44.0,36.0,99.0,25.0,12.0
2024-06-10 19:00:00,mc124,19,10.0,6.0,2024.0,0.0,0.0,45.0,29.0,90.0,22.0,12.0,45.0,28.0,88.0,22.0,10.0
2024-06-10 20:00:00,mc124,20,10.0,6.0,2024.0,0.0,0.0,29.0,17.0,55.0,18.0,9.0,45.0,29.0,90.0,22.0,12.0
2024-06-10 21:00:00,mc124,21,10.0,6.0,2024.0,0.0,0.0,20.0,9.0,33.0,15.0,9.0,29.0,17.0,55.0,18.0,9.0
2024-06-10 22:00:00,mc124,22,10.0,6.0,2024.0,0.0,0.0,24.0,11.0,41.0,14.0,10.0,20.0,9.0,33.0,15.0,9.0
2024-06-10 23:00:00,mc124,23,10.0,6.0,2024.0,0.0,0.0,20.0,6.0,30.0,17.0,13.0,24.0,11.0,41.0,14.0,10.0
2024-06-11 00:00:00,mc124,00,11.0,6.0,2024.0,1.0,0.0,12.0,2.0,13.0,13.0,9.0,20.0,6.0,30.0,17.0,13.0
2024-06-11 01:00:00,mc124,01,11.0,6.0,2024.0,1.0,0.0,11.0,2.0,12.0,13.0,9.0,12.0,2.0,13.0,13.0,9.0
2024-06-11 02:00:00,mc124,02,11.0,6.0,2024.0,1.0,0.0,10.0,2.0,11.0,14.0,10.0,11.0,2.0,12.0,13.0,9.0
2024-06-11 03:00:00,mc124,03,11.0,6.0,2024.0,1.0,0.0,10.0,3.0,14.0,16.0,12.0,10.0,2.0,11.0,14.0,10.0
2024-06-11 04:00:00,mc124,04,11.0,6.0,2024.0,1.0,0.0,7.0,2.0,9.0,17.0,12.0,10.0,3.0,14.0,16.0,12.0
2024-06-11 05:00:00,mc124,05,11.0,6.0,2024.0,1.0,0.0,10.0,8.0,22.0,11.0,7.0,7.0,2.0,9.0,17.0,12.0
2024-06-11 06:00:00,mc124,06,11.0,6.0,2024.0,1.0,0.0,14.0,10.0,29.0,8.0,5.0,10.0,8.0,22.0,11.0,7.0
2024-06-11 07:00:00,mc124,07,11.0,6.0,2024.0,1.0,0.0,21.0,20.0,51.0,10.0,4.0,14.0,10.0,29.0,8.0,5.0
2024-06-11 08:00:00,mc124,08,11.0,6.0,2024.0,1.0,0.0,27.0,32.0,76.0,11.0,7.0,21.0,20.0,51.0,10.0,4.0
2024-06-11 09:00:00,mc124,09,11.0,6.0,2024.0,1.0,0.0,27.0,29.0,71.0,13.0,8.0,27.0,32.0,76.0,11.0,7.0
2024-06-11 10:00:00,mc124,10,11.0,6.0,2024.0,1.0,0.0,28.0,30.0,74.0,10.0,5.0,27.0,29.0,71.0,13.0,8.0
2024-06-11 11:00:00,mc124,11,11.0,6.0,2024.0,1.0,0.0,25.0,22.0,58.0,14.0,6.0,28.0,30.0,74.0,10.0,5.0
2024-06-11 12:00:00,mc124,12,11.0,6.0,2024.0,1.0,0.0,26.0,28.0,69.0,16.0,9.0,25.0,22.0,58.0,14.0,6.0
2024-06-11 13:00:00,mc124,13,11.0,6.0,2024.0,1.0,0.0,23.0,18.0,50.0,19.0,7.0,26.0,28.0,69.0,16.0,9.0
2024-06-11 14:00:00,mc124,14,11.0,6.0,2024.0,1.0,0.0,26.0,26.0,67.0,21.0,7.0,23.0,18.0,50.0,19.0,7.0
2024-06-11 15:00:00,mc124,15,11.0,6.0,2024.0,1.0,0.0,25.0,25.0,62.0,20.0,9.0,26.0,26.0,67.0,21.0,7.0
2024-06-11 16:00:00,mc124,16,11.0,6.0,2024.0,1.0,0.0,25.0,24.0,62.0,18.0,7.0,25.0,25.0,62.0,20.0,9.0
2024-06-11 17:00:00,mc124,17,11.0,6.0,2024.0,1.0,0.0,27.0,25.0,66.0,18.0,8.0,25.0,24.0,62.0,18.0,7.0
2024-06-11 18:00:00,mc124,18,11.0,6.0,2024.0,1.0,0.0,27.0,19.0,55.0,19.0,9.0,27.0,25.0,66.0,18.0,8.0
2024-06-11 19:00:00,mc124,19,11.0,6.0,2024.0,1.0,0.0,24.0,17.0,49.0,17.0,7.0,27.0,19.0,55.0,19.0,9.0
2024-06-11 20:00:00,mc124,20,11.0,6.0,2024.0,1.0,0.0,23.0,15.0,46.0,16.0,7.0,24.0,17.0,49.0,17.0,7.0
2024-06-11 21:00:00,mc124,21,11.0,6.0,2024.0,1.0,0.0,23.0,14.0,45.0,14.0,7.0,23.0,15.0,46.0,16.0,7.0
2024-06-11 22:00:00,mc124,22,11.0,6.0,2024.0,1.0,0.0,21.0,11.0,38.0,12.0,5.0,23.0,14.0,45.0,14.0,7.0
2024-06-11 23:00:00,mc124,23,11.0,6.0,2024.0,1.0,0.0,29.0,14.0,51.0,16.0,9.0,21.0,11.0,38.0,12.0,5.0
2024-06-12 00:00:00,mc124,00,12.0,6.0,2024.0,2.0,0.0,26.0,9.0,40.0,12.0,7.0,29.0,14.0,51.0,16.0,9.0
2024-06-12 01:00:00,mc124,01,12.0,6.0,2024.0,2.0,0.0,16.0,4.0,23.0,12.0,7.0,26.0,9.0,40.0,12.0,7.0
2024-06-12 02:00:00,mc124,02,12.0,6.0,2024.0,2.0,0.0,14.0,4.0,20.0,12.0,8.0,16.0,4.0,23.0,12.0,7.0
2024-06-12 03:00:00,mc124,03,12.0,6.0,2024.0,2.0,0.0,15.0,6.0,24.0,13.0,9.0,14.0,4.0,20.0,12.0,8.0
2024-06-12 04:00:00,mc124,04,12.0,6.0,2024.0,2.0,0.0,19.0,17.0,45.0,8.0,5.0,15.0,6.0,24.0,13.0,9.0
2024-06-12 05:00:00,mc124,05,12.0,6.0,2024.0,2.0,0.0,19.0,9.0,32.0,9.0,6.0,19.0,17.0,45.0,8.0,5.0
2024-06-12 06:00:00,mc124,06,12.0,6.0,2024.0,2.0,0.0,29.0,22.0,64.0,11.0,7.0,19.0,9.0,32.0,9.0,6.0
2024-06-12 07:00:00,mc124,07,12.0,6.0,2024.0,2.0,0.0,41.0,40.0,102.0,13.0,8.0,29.0,22.0,64.0,11.0,7.0
2024-06-12 10:00:00,mc124,10,12.0,6.0,2024.0,2.0,0.0,35.0,36.0,90.0,17.0,8.0,41.0,40.0,102.0,13.0,8.0
2024-06-12 11:00:00,mc124,11,12.0,6.0,2024.0,2.0,0.0,31.0,28.0,73.0,17.0,8.0,35.0,36.0,90.0,17.0,8.0
2024-06-12 12:00:00,mc124,12,12.0,6.0,2024.0,2.0,0.0,23.0,24.0,60.0,14.0,7.0,31.0,28.0,73.0,17.0,8.0
2024-06-12 13:00:00,mc124,13,12.0,6.0,2024.0,2.0,0.0,30.0,24.0,68.0,14.0,7.0,23.0,24.0,60.0,14.0,7.0
2024-06-12 14:00:00,mc124,14,12.0,6.0,2024.0,2.0,0.0,35.0,24.0,73.0,14.0,7.0,30.0,24.0,68.0,14.0,7.0
2024-06-12 15:00:00,mc124,15,12.0,6.0,2024.0,2.0,0.0,30.0,26.0,70.0,15.0,7.0,35.0,24.0,73.0,14.0,7.0
2024-06-12 16:00:00,mc124,16,12.0,6.0,2024.0,2.0,0.0,33.0,28.0,76.0,15.0,8.0,30.0,26.0,70.0,15.0,7.0
2024-06-12 17:00:00,mc124,17,12.0,6.0,2024.0,2.0,0.0,30.0,23.0,65.0,13.0,7.0,33.0,28.0,76.0,15.0,8.0
2024-06-12 18:00:00,mc124,18,12.0,6.0,2024.0,2.0,0.0,27.0,20.0,58.0,11.0,6.0,30.0,23.0,65.0,13.0,7.0
2024-06-12 19:00:00,mc124,19,12.0,6.0,2024.0,2.0,0.0,34.0,19.0,64.0,13.0,7.0,27.0,20.0,58.0,11.0,6.0
2024-06-12 20:00:00,mc124,20,12.0,6.0,2024.0,2.0,0.0,33.0,22.0,68.0,13.0,7.0,34.0,19.0,64.0,13.0,7.0
2024-06-12 21:00:00,mc124,21,12.0,6.0,2024.0,2.0,0.0,37.0,20.0,68.0,15.0,8.0,33.0,22.0,68.0,13.0,7.0
2024-06-12 22:00:00,mc124,22,12.0,6.0,2024.0,2.0,0.0,42.0,18.0,69.0,20.0,12.0,37.0,20.0,68.0,15.0,8.0
2024-06-12 23:00:00,mc124,23,12.0,6.0,2024.0,2.0,0.0,43.0,20.0,73.0,16.0,10.0,42.0,18.0,69.0,20.0,12.0
2024-06-13 00:00:00,mc124,00,13.0,6.0,2024.0,3.0,0.0,33.0,11.0,50.0,13.0,8.0,43.0,20.0,73.0,16.0,10.0
2024-06-13 01:00:00,mc124,01,13.0,6.0,2024.0,3.0,0.0,31.0,6.0,40.0,13.0,8.0,33.0,11.0,50.0,13.0,8.0
2024-06-13 02:00:00,mc124,02,13.0,6.0,2024.0,3.0,0.0,24.0,4.0,31.0,13.0,8.0,31.0,6.0,40.0,13.0,8.0
2024-06-13 03:00:00,mc124,03,13.0,6.0,2024.0,3.0,0.0,14.0,4.0,19.0,9.0,6.0,24.0,4.0,31.0,13.0,8.0
2024-06-13 04:00:00,mc124,04,13.0,6.0,2024.0,3.0,0.0,13.0,5.0,21.0,7.0,5.0,14.0,4.0,19.0,9.0,6.0
2024-06-13 05:00:00,mc124,05,13.0,6.0,2024.0,3.0,0.0,27.0,13.0,47.0,9.0,6.0,13.0,5.0,21.0,7.0,5.0
2024-06-13 06:00:00,mc124,06,13.0,6.0,2024.0,3.0,0.0,37.0,31.0,84.0,10.0,6.0,27.0,13.0,47.0,9.0,6.0
2024-06-13 07:00:00,mc124,07,13.0,6.0,2024.0,3.0,0.0,44.0,48.0,117.0,14.0,9.0,37.0,31.0,84.0,10.0,6.0
2024-06-13 08:00:00,mc124,08,13.0,6.0,2024.0,3.0,0.0,44.0,56.0,130.0,17.0,9.0,44.0,48.0,117.0,14.0,9.0
2024-06-13 09:00:00,mc124,09,13.0,6.0,2024.0,3.0,0.0,35.0,33.0,85.0,16.0,8.0,44.0,56.0,130.0,17.0,9.0
2024-06-13 10:00:00,mc124,10,13.0,6.0,2024.0,3.0,0.0,25.0,27.0,67.0,12.0,6.0,35.0,33.0,85.0,16.0,8.0
2024-06-13 11:00:00,mc124,11,13.0,6.0,2024.0,3.0,0.0,25.0,21.0,57.0,14.0,6.0,25.0,27.0,67.0,12.0,6.0
2024-06-13 12:00:00,mc124,12,13.0,6.0,2024.0,3.0,0.0,29.0,25.0,67.0,16.0,7.0,25.0,21.0,57.0,14.0,6.0
2024-06-13 13:00:00,mc124,13,13.0,6.0,2024.0,3.0,0.0,25.0,20.0,56.0,16.0,8.0,29.0,25.0,67.0,16.0,7.0
2024-06-13 14:00:00,mc124,14,13.0,6.0,2024.0,3.0,0.0,28.0,23.0,63.0,16.0,6.0,25.0,20.0,56.0,16.0,8.0
2024-06-13 15:00:00,mc124,15,13.0,6.0,2024.0,3.0,0.0,31.0,24.0,67.0,15.0,6.0,28.0,23.0,63.0,16.0,6.0
2024-06-13 16:00:00,mc124,16,13.0,6.0,2024.0,3.0,0.0,33.0,25.0,72.0,15.0,7.0,31.0,24.0,67.0,15.0,6.0
2024-06-13 17:00:00,mc124,17,13.0,6.0,2024.0,3.0,0.0,35.0,26.0,74.0,13.0,7.0,33.0,25.0,72.0,15.0,7.0
2024-06-13 18:00:00,mc124,18,13.0,6.0,2024.0,3.0,0.0,28.0,17.0,54.0,12.0,6.0,35.0,26.0,74.0,13.0,7.0
2024-06-13 19:00:00,mc124,19,13.0,6.0,2024.0,3.0,0.0,32.0,25.0,70.0,13.0,7.0,28.0,17.0,54.0,12.0,6.0
2024-06-13 20:00:00,mc124,20,13.0,6.0,2024.0,3.0,0.0,36.0,20.0,66.0,24.0,8.0,32.0,25.0,70.0,13.0,7.0
2024-06-13 21:00:00,mc124,21,13.0,6.0,2024.0,3.0,0.0,29.0,17.0,55.0,12.0,6.0,36.0,20.0,66.0,24.0,8.0
2024-06-13 22:00:00,mc124,22,13.0,6.0,2024.0,3.0,0.0,35.0,7.0,46.0,16.0,7.0,29.0,17.0,55.0,12.0,6.0
2024-06-13 23:00:00,mc124,23,13.0,6.0,2024.0,3.0,0.0,47.0,9.0,61.0,17.0,8.0,35.0,7.0,46.0,16.0,7.0
2024-06-14 00:00:00,mc124,00,14.0,6.0,2024.0,4.0,0.0,45.0,10.0,60.0,18.0,9.0,47.0,9.0,61.0,17.0,8.0
2024-06-14 01:00:00,mc124,01,14.0,6.0,2024.0,4.0,0.0,31.0,4.0,38.0,16.0,9.0,45.0,10.0,60.0,18.0,9.0
2024-06-14 02:00:00,mc124,02,14.0,6.0,2024.0,4.0,0.0,25.0,2.0,29.0,16.0,10.0,31.0,4.0,38.0,16.0,9.0
2024-06-14 03:00:00,mc124,03,14.0,6.0,2024.0,4.0,0.0,25.0,3.0,30.0,15.0,9.0,25.0,2.0,29.0,16.0,10.0
2024-06-14 04:00:00,mc124,04,14.0,6.0,2024.0,4.0,0.0,20.0,2.0,21.0,14.0,9.0,25.0,3.0,30.0,15.0,9.0
2024-06-14 05:00:00,mc124,05,14.0,6.0,2024.0,4.0,0.0,17.0,2.0,20.0,14.0,9.0,20.0,2.0,21.0,14.0,9.0
2024-06-14 06:00:00,mc124,06,14.0,6.0,2024.0,4.0,0.0,23.0,10.0,38.0,17.0,10.0,17.0,2.0,20.0,14.0,9.0
2024-06-14 07:00:00,mc124,07,14.0,6.0,2024.0,4.0,0.0,39.0,19.0,68.0,21.0,10.0,23.0,10.0,38.0,17.0,10.0
2024-06-14 08:00:00,mc124,08,14.0,6.0,2024.0,4.0,0.0,36.0,14.0,57.0,26.0,12.0,39.0,19.0,68.0,21.0,10.0
2024-06-14 09:00:00,mc124,09,14.0,6.0,2024.0,4.0,0.0,30.0,12.0,48.0,32.0,15.0,36.0,14.0,57.0,26.0,12.0
2024-06-14 10:00:00,mc124,10,14.0,6.0,2024.0,4.0,0.0,23.0,9.0,37.0,33.0,14.0,30.0,12.0,48.0,32.0,15.0
2024-06-14 11:00:00,mc124,11,14.0,6.0,2024.0,4.0,0.0,17.0,7.0,28.0,27.0,11.0,23.0,9.0,37.0,33.0,14.0
2024-06-14 12:00:00,mc124,12,14.0,6.0,2024.0,4.0,0.0,16.0,6.0,26.0,25.0,10.0,17.0,7.0,28.0,27.0,11.0
2024-06-14 13:00:00,mc124,13,14.0,6.0,2024.0,4.0,0.0,17.0,7.0,28.0,27.0,10.0,16.0,6.0,26.0,25.0,10.0
2024-06-14 14:00:00,mc124,14,14.0,6.0,2024.0,4.0,0.0,22.0,13.0,42.0,24.0,11.0,17.0,7.0,28.0,27.0,10.0
2024-06-14 15:00:00,mc124,15,14.0,6.0,2024.0,4.0,0.0,45.0,39.0,105.0,24.0,16.0,22.0,13.0,42.0,24.0,11.0
2024-06-14 16:00:00,mc124,16,14.0,6.0,2024.0,4.0,0.0,27.0,10.0,42.0,18.0,13.0,45.0,39.0,105.0,24.0,16.0
2024-06-14 17:00:00,mc124,17,14.0,6.0,2024.0,4.0,0.0,22.0,4.0,29.0,16.0,11.0,27.0,10.0,42.0,18.0,13.0
2024-06-14 18:00:00,mc124,18,14.0,6.0,2024.0,4.0,0.0,35.0,9.0,49.0,16.0,11.0,22.0,4.0,29.0,16.0,11.0
2024-06-14 19:00:00,mc124,19,14.0,6.0,2024.0,4.0,0.0,33.0,6.0,43.0,21.0,13.0,35.0,9.0,49.0,16.0,11.0
2024-06-14 20:00:00,mc124,20,14.0,6.0,2024.0,4.0,0.0,43.0,18.0,71.0,23.0,14.0,33.0,6.0,43.0,21.0,13.0
2024-06-14 21:00:00,mc124,21,14.0,6.0,2024.0,4.0,0.0,22.0,2.0,25.0,20.0,14.0,43.0,18.0,71.0,23.0,14.0
2024-06-14 22:00:00,mc124,22,14.0,6.0,2024.0,4.0,0.0,13.0,2.0,13.0,18.0,13.0,22.0,2.0,25.0,20.0,14.0
2024-06-14 23:00:00,mc124,23,14.0,6.0,2024.0,4.0,0.0,19.0,3.0,24.0,22.0,16.0,13.0,2.0,13.0,18.0,13.0
2024-06-15 00:00:00,mc124,00,15.0,6.0,2024.0,5.0,1.0,30.0,5.0,39.0,23.0,16.0,19.0,3.0,24.0,22.0,16.0
2024-06-15 01:00:00,mc124,01,15.0,6.0,2024.0,5.0,1.0,24.0,6.0,34.0,21.0,14.0,30.0,5.0,39.0,23.0,16.0
2024-06-15 02:00:00,mc124,02,15.0,6.0,2024.0,5.0,1.0,20.0,3.0,24.0,21.0,15.0,24.0,6.0,34.0,21.0,14.0
2024-06-15 03:00:00,mc124,03,15.0,6.0,2024.0,5.0,1.0,20.0,2.0,23.0,20.0,14.0,20.0,3.0,24.0,21.0,15.0
2024-06-15 04:00:00,mc124,04,15.0,6.0,2024.0,5.0,1.0,13.0,2.0,14.0,20.0,14.0,20.0,2.0,23.0,20.0,14.0
2024-06-15 05:00:00,mc124,05,15.0,6.0,2024.0,5.0,1.0,13.0,2.0,15.0,19.0,13.0,13.0,2.0,14.0,20.0,14.0
2024-06-15 06:00:00,mc124,06,15.0,6.0,2024.0,5.0,1.0,10.0,2.0,12.0,17.0,12.0,13.0,2.0,15.0,19.0,13.0
2024-06-15 07:00:00,mc124,07,15.0,6.0,2024.0,5.0,1.0,12.0,2.0,15.0,17.0,12.0,10.0,2.0,12.0,17.0,12.0
2024-06-15 08:00:00,mc124,08,15.0,6.0,2024.0,5.0,1.0,15.0,3.0,20.0,17.0,11.0,12.0,2.0,15.0,17.0,12.0
2024-06-15 09:00:00,mc124,09,15.0,6.0,2024.0,5.0,1.0,13.0,4.0,19.0,20.0,10.0,15.0,3.0,20.0,17.0,11.0
2024-06-15 10:00:00,mc124,10,15.0,6.0,2024.0,5.0,1.0,18.0,7.0,29.0,19.0,12.0,13.0,4.0,19.0,20.0,10.0
2024-06-15 11:00:00,mc124,11,15.0,6.0,2024.0,5.0,1.0,20.0,11.0,37.0,17.0,12.0,18.0,7.0,29.0,19.0,12.0
